surv	day	mo	yr	season	trans	cap	Group	Fun_group	Genus	Species	swab	Zoospore_load_NEW	Zoospore_load	Second_load	TC	R	sex	Tb	Ts	SVL	mass	act	ht	dist	subst	mtr	bk	time	AM_PM	Num
16	1	3	2014	dry	LoopTrail	4	Snake	0	Oxybelis	brevirostris	NA	NA	NA	NA	NA	NA	juv	NA	NA	NA	NA	NA	0.8	NA	leaf	327	L	2019	PM	1
22	2	3	2014	dry	MainTrail	6	Snake	0	Oxybelis	brevirostris	NA	NA	NA	NA	NA	NA	juv	NA	NA	NA	NA	NA	1.3	NA	leaf	35	R	2224	PM	1
34	6	3	2014	dry	MainTrail	3	Snake	0	Oxybelis	brevirostris	NA	NA	NA	NA	NA	NA	NA	19.3	19.4	NA	NA	NA	1.1	NA	leaf	96	L	2129	PM	1
82	30	3	2014	dry	Silenciosa	1	Snake	0	Oxybelis	brevirostris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	leaf	117	L	2104	PM	1
25	20	7	2011	wet	Cascada	11	Snake	NA	Oxyrhopus	petolarius	NA	NA	NA	NA	NA	NA	NA	22.6	22.8	52.5	>30	NA	50	0	rock	185	l	2128	PM	1
26	3	3	2014	dry	Verrugosa	12	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1500	18.15901637	18.15901637	NA	NA	NA	NA	19.6	19.6	20.8	1.1	NA	0.9	NA	leaf	274	R	1956	PM	1
35	7	3	2014	dry	Verrugosa	1	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1516	0	0	NA	NA	NA	NA	NA	NA	17.7	1	NA	0	NA	leaf_litter	79	L	828	AM	1
62	14	3	2014	dry	Verrugosa	8	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1607	0	0	NA	NA	NA	NA	NA	NA	13.2	0.8	NA	0.4	NA	CWD	290	R	928	AM	1
81	30	3	2014	dry	Verrugosa	3	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1745	7.064256668	7.064256668	0.504093468	NA	NA	NA	20	20	16.6	0.9	NA	1.1	NA	leaf	271	L	2002	PM	1
84	31	3	2014	dry	Verrugosa	5	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1720	0	0	0	NA	NA	NA	19.8	19.7	19.5	1	NA	1.3	NA	leaf	271	L	2007	PM	1
86	31	3	2014	dry	MainTrail	2	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1730	0	0	0	NA	NA	NA	20	20	20	1.1	NA	0.1	NA	leaf	242	L	2241	PM	1
84	31	3	2014	dry	Verrugosa	8	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1723	0	0	0	NA	NA	NA	20	20	20.6	3.1	NA	0.6	NA	leaf	355	R	2031	PM	1
89	1	4	2014	dry	MainTrail	6	Frog	trail	Pristimantis	caryophyllaceus¾	EC_1742	0	0	0	NA	NA	NA	20.7	20.5	30.4	2.1	NA	1.7	NA	leaf	144	R	2255	PM	1
29	16	6	2012	wet	MainTrail	15	Frog	both	Pristimantis	cerasinus	EC_343	0	0	NA	1	NA	NA	18.8	19.1	30.8	1.7	NA	50	NA	leaf	220	R	2103	PM	1
62	5	7	2012	wet	LoopTrail	2	Frog	both	Pristimantis	cerasinus	EC_533	0	0		2	R	NA	18.9	19	21.5	0.6	NA	60	NA	leaf	25	L	1922	PM	1
94	21	7	2012	wet	MainTrail	2	Frog	both	Pristimantis	cerasinus	EC_754	0	0	0	2	R	NA	21.9	22	27.5	0.1	NA	25	NA	leaf	25	R	1926	PM	1
95	22	7	2012	wet	MainTrail	2	Frog	both	Pristimantis	cerasinus	NA	0	NA	NA	2	R	NA	21.6	21.6	NA	NA	NA	200	NA	leaf	36	R	1915	PM	1
29	16	6	2012	wet	MainTrail	24	Frog	both	Pristimantis	cerasinus	EC_349	0	0	NA	5	NA	NA	19	19	18.3	0.5	NA	40	NA	leaf	346	L	2159	PM	1
30	17	6	2012	wet	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_353	0	0	NA	10	NA	NA	22.3	22.4	29.9	2.7	NA	90	NA	stem	70	L	1935	PM	1
66	7	7	2012	wet	Verrugosa	16	Frog	both	Pristimantis	cerasinus	EC_592	0	0		10	R	NA	20.1	20.1	15.5	0.2	NA	70	NA	leaf	164	R	2025	PM	1
30	17	6	2012	wet	Verrugosa	5	Frog	both	Pristimantis	cerasinus	EC_355	14.62394476	14.62394476	NA	11	NA	NA	20.9	21	37	4	NA	50	NA	leaf	84	R	1949	PM	1
30	17	6	2012	wet	Verrugosa	7	Frog	both	Pristimantis	cerasinus	EC_356	0	0	NA	12	NA	NA	23.4	23.5	17.4	0.6	NA	50	NA	leaf	124	L	2006	PM	1
94	21	7	2012	wet	MainTrail	16	Frog	both	Pristimantis	cerasinus	EC_765	2.913340032	2.913340032		12	R	NA	21.2	21.4	25.6	1	NA	70	NA	stem	319	R	2147	PM	1
30	17	6	2012	wet	Verrugosa	10	Frog	both	Pristimantis	cerasinus	EC_359	2.20914036	2.20914036	NA	13	NA	F	21.5	21.6	41.2	5.7	amplexus	90	NA	leaf	150	R	2024	PM	1
30	17	6	2012	wet	Verrugosa	11	Frog	both	Pristimantis	cerasinus	EC_360	0	0	NA	14	NA	M	21.5	21.6	19.2	0.6	amplexus	90	NA	leaf	150	R	2024	PM	1
30	17	6	2012	wet	Verrugosa	19	Frog	both	Pristimantis	cerasinus	EC_368	0	0	NA	15	NA	NA	21.1	21.3	28.7	1.9	NA	130	NA	branch	225	L	2107	PM	1
33	18	6	2012	wet	Verrugosa	11	Frog	both	Pristimantis	cerasinus	EC_381	0	0	NA	20	NA	NA	23.3	22.5	16.6	0.3	NA	140	NA	leaf	212	R	2035	PM	1
38	7	3	2014	dry	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_1520	0	0	1.273439974	20	R	NA	20.6	20.4	19.7	1.2	NA	1.4	NA	leaf	255	L	1929	PM	1
33	18	6	2012	wet	Verrugosa	14	Frog	both	Pristimantis	cerasinus	EC_382	0	0	NA	21	NA	NA	22.2	22.3	17.5	0.4	NA	135	NA	leaf	241	L	2040	PM	1
36	19	6	2012	wet	Verrugosa	14	Frog	both	Pristimantis	cerasinus	EC_396	0	0	0	21	NA	M	22	20.1	18.3	0.3	NA	45	NA	leaf	306	L	2107	PM	1
36	19	6	2012	wet	Verrugosa	11	Frog	both	Pristimantis	cerasinus	EC_393	0	0	0	23	NA	NA	22.1	10.5	15.7	0.3	NA	110	NA	leaf	232	L	2044	PM	1
88	17	7	2012	wet	MainTrail	17	Frog	both	Pristimantis	cerasinus	EC_748	0	0	0.152043039	23	R	NA	20	20.1	17.4	0.5	NA	10	NA	leaf	363	L	2152	PM	1
29	16	6	2012	wet	MainTrail	6	Frog	both	Pristimantis	cerasinus	EC_339	1.72908321	1.72908321	NA	24	NA	F	21.6	21.6	17	1	amplexus	120	NA	leaf	76	R	1950	PM	1
29	16	6	2012	wet	MainTrail	7	Frog	both	Pristimantis	cerasinus	EC_340	1.447974443	1.447974443	NA	25	NA	M	21.6	21.6	15.9	0.1	amplexus	120	NA	leaf	76	R	1950	PM	1
42	21	6	2012	wet	Cascada	9	Frog	both	Pristimantis	cerasinus	EC_429	65.73856831	65.73856831		31	NA	NA	19.7	19.8	23.2	0.7	NA	250	3	leaf	53	R	2014	PM	1
56	3	7	2012	wet	LoopTrail	14	Frog	both	Pristimantis	cerasinus	EC_520	0	0		32	NA	NA	20.5	20.5	23.4	1.2	NA	60	NA	leaf	344	R	2148	PM	1
57	4	7	2012	wet	MainTrail	1	Frog	both	Pristimantis	cerasinus	EC_521	3.835022748	3.835022748		33	NA	NA	NA	NA	16.6	0.5	NA	0	NA	leaf_litter	138	C	951	AM	1
59	4	7	2012	wet	LoopTrail	3	Frog	both	Pristimantis	cerasinus	EC_525	2.802167237	2.802167237		34	NA	NA	19.1	19.2	17.9	0.4	NA	30	NA	leaf	29	R	1937	PM	1
59	4	7	2012	wet	LoopTrail	4	Frog	both	Pristimantis	cerasinus	EC_526	0	0		35	NA	NA	19.4	19.4	14.8	0.3	NA	60	NA	leaf	74	L	1957	PM	1
98	23	7	2012	wet	Verrugosa	7	Frog	both	Pristimantis	cerasinus	EC_784	0	0		35	R	NA	20.6	20.8	22.3	0.7	NA	30	NA	leaf	165	R	1958	PM	1
59	4	7	2012	wet	LoopTrail	6	Frog	both	Pristimantis	cerasinus	EC_528	0	0		40	NA	NA	19.2	19.4	34	3.2	NA	180	NA	leaf	112	L	2015	PM	1
59	4	7	2012	wet	LoopTrail	13	Frog	both	Pristimantis	cerasinus	EC_530	0	0		41	NA	NA	19.7	19.6	34.8	3.3	NA	NA	NA	leaf	352	R	2143	PM	1
62	5	7	2012	wet	LoopTrail	3	Frog	both	Pristimantis	cerasinus	EC_534	0	0		42	NA	NA	19.1	19.2	20.4	0.4	NA	30	NA	leaf	47	R	1932	PM	1
62	5	7	2012	wet	LoopTrail	4	Frog	both	Pristimantis	cerasinus	EC_535	0	0		43	NA	NA	19.8	19.7	13.1	0.2	NA	30	NA	leaf	56	L	1938	PM	1
62	5	7	2012	wet	LoopTrail	12	Frog	both	Pristimantis	cerasinus	EC_540	0	0		44	NA	NA	19.3	19.3	13.8	0.2	NA	140	NA	leaf	189	L	2041	PM	1
66	7	7	2012	wet	Verrugosa	25	Frog	both	Pristimantis	cerasinus	EC_601	2.810093462	2.810093462		44	R	NA	19.7	19.8	16.7	0.3	NA	50	NA	leaf	257	L	2115	PM	1
105	26	7	2012	wet	LoopTrail	3	Frog	both	Pristimantis	cerasinus	EC_811	0	0		44	R	NA	21.6	21.7	15.1	0.1	NA	20	NA	leaf	182	R	1953	PM	1
63	6	7	2012	wet	Verrugosa	10	Frog	both	Pristimantis	cerasinus	EC_549	0.466428958	0.466428958		45	NA	juv	19.9	19.9	16.4	0.3	NA	20	NA	leaf	94	R	1955	PM	1
66	7	7	2012	wet	Verrugosa	7	Frog	both	Pristimantis	cerasinus	NA	0.466428958	NA	NA	45	R	NA	20.4	20.4	NA	NA	NA	40	NA	leaf	97	L	1944	PM	1
63	6	7	2012	wet	Verrugosa	15	Frog	both	Pristimantis	cerasinus	EC_554	0.634114593	0.634114593	2.969834507	50	NA	NA	19.5	19.6	30.8	1.1	NA	90	NA	leaf	139	R	2020	PM	1
63	6	7	2012	wet	Verrugosa	23	Frog	both	Pristimantis	cerasinus	EC_561	0.629378036	0.629378036		51	NA	NA	19.9	20	23.3	0.8	NA	10	NA	leaf	194	R	2056	PM	1
98	23	7	2012	wet	Verrugosa	8	Frog	both	Pristimantis	cerasinus	EC_785	0	0		51	NA	NA	20.7	20.8	17.6	0.4	NA	110	NA	leaf	171	L	2004	PM	1
63	6	7	2012	wet	Verrugosa	24	Frog	both	Pristimantis	cerasinus	EC_562	26.0631752	26.0631752		52	NA	NA	20	20	17.1	0.2	NA	50	NA	leaf	196	L	2059	PM	1
63	6	7	2012	wet	Verrugosa	29	Frog	both	Pristimantis	cerasinus	EC_565	599.8696136	599.8696136		53	NA	NA	19.6	19.6	21.6	0.6	NA	140	NA	leaf	252	R	2120	PM	1
67	8	7	2012	wet	Verrugosa	16	Frog	both	Pristimantis	cerasinus	NA	599.8696136	NA	NA	53	R	NA	21.1	21.1	NA	NA	NA	60	NA	leaf	202	L	2027	PM	1
36	19	6	2012	wet	Verrugosa	9	Frog	both	Pristimantis	cerasinus	EC_391	0	0	0	54	NA	NA	22	22.1	10.5	0.2	NA	90	NA	leaf	212	L	2028	PM	1
63	6	7	2012	wet	Verrugosa	31	Frog	both	Pristimantis	cerasinus	EC_567	4.499363303	4.499363303		54	NA	NA	20	20	13.8	0.2	NA	40	NA	leaf	277	R	2131	PM	1
36	19	6	2012	wet	Verrugosa	12	Frog	both	Pristimantis	cerasinus	EC_394	0	0	0.505950823	55	NA	juv	22.1	21.5	20.1	0.6	NA	180	NA	leaf	234	R	2048	PM	1
63	6	7	2012	wet	Verrugosa	41	Frog	both	Pristimantis	cerasinus	EC_575	7.020266652	7.020266652		55	NA	NA	19.1	19.2	17.5	0.6	NA	160	NA	branch	336	R	2205	PM	1
63	6	7	2012	wet	Verrugosa	44	Frog	both	Pristimantis	cerasinus	EC_577	1.919499785	1.919499785		100	NA	NA	19	19.1	15.2	0.3	NA	100	NA	leaf	390	L	2228	PM	1
66	7	7	2012	wet	Verrugosa	21	Frog	both	Pristimantis	cerasinus	EC_597	0	0		101	NA	NA	20.4	20.3	18.7	0.5	NA	140	NA	leaf	204	L	2053	PM	1
67	8	7	2012	wet	Verrugosa	15	Frog	both	Pristimantis	cerasinus	NA	0	NA	NA	101	R	NA	21.1	21	NA	NA	NA	50	NA	leaf	202	L	2027	PM	1
66	7	7	2012	wet	Verrugosa	22	Frog	both	Pristimantis	cerasinus	EC_598	1.107742116	1.107742116		102	NA	NA	20.5	20.5	20.5	0.2	NA	160	NA	leaf	213	R	2059	PM	1
94	21	7	2012	wet	MainTrail	10	Frog	both	Pristimantis	cerasinus	EC_762	0.620559491	0.620559491		102	R	NA	21.4	21.4	22.3	0.7	NA	130	NA	leaf	133	R	2042	PM	1
66	7	7	2012	wet	Verrugosa	14	Frog	both	Pristimantis	cerasinus	EC_591	0	0		103	R	NA	20.5	20.4	18	0.3	NA	30	NA	leaf	152	R	2014	PM	1
66	7	7	2012	wet	Verrugosa	33	Frog	both	Pristimantis	cerasinus	EC_605	0	0		104	NA	NA	20.5	20.5	18.7	0.7	NA	130	NA	leaf	311	R	2146	PM	1
67	8	7	2012	wet	Verrugosa	5	Frog	both	Pristimantis	cerasinus	EC_611	0	0		105	NA	NA	22.2	22.1	14.2	0.3	NA	45	NA	leaf	83	R	1929	PM	1
94	21	7	2012	wet	MainTrail	20	Frog	both	Pristimantis	cerasinus	EC_768	0	0		105	R	NA	20.9	21	16.5	0.2	NA	10	NA	leaf	345	R	2200	PM	1
67	8	7	2012	wet	Verrugosa	8	Frog	both	Pristimantis	cerasinus	EC_612	0	0		110	NA	NA	21.5	21.6	15	0.4	NA	20	NA	leaf	104	L	1943	PM	1
67	8	7	2012	wet	Verrugosa	13	Frog	both	Pristimantis	cerasinus	EC_616	0	0		111	NA	NA	21.4	21.3	18.8	0.3	NA	20	NA	leaf	187	L	2017	PM	1
67	8	7	2012	wet	Verrugosa	17	Frog	both	Pristimantis	cerasinus	EC_618	0	0		112	NA	NA	20.9	21	19.5	0.1	NA	40	NA	leaf	211	L	2032	PM	1
67	8	7	2012	wet	Verrugosa	18	Frog	both	Pristimantis	cerasinus	EC_619	0.548845753	0.548845753		113	NA	NA	21	21.1	17.5	0.4	NA	30	NA	leaf	236	R	2042	PM	1
78	13	7	2012	wet	LoopTrail	2	Frog	both	Pristimantis	cerasinus	EC_668	2050.094604	2050.094604	1987.802582	114	NA	NA	20.3	20.4	26.8	0.3	NA	5	NA	leaf	26	L	1926	PM	1
78	13	7	2012	wet	LoopTrail	7	Frog	both	Pristimantis	cerasinus	EC_673	1.280744523	1.280744523	0.482642204	115	NA	NA	20.1	20.2	21.5	0.8	NA	50	NA	leaf	77	L	2014	PM	1
78	13	7	2012	wet	LoopTrail	19	Frog	both	Pristimantis	cerasinus	EC_682	29.82959986	29.82959986	14.61473942	120	NA	NA	19.9	20.2	20.1	0.8	NA	10	NA	leaf	323	R	2152	PM	1
88	17	7	2012	wet	MainTrail	4	Frog	both	Pristimantis	cerasinus	EC_737	0	0	0	121	NA	NA	19.6	19.8	18.7	0.5	NA	150	NA	leaf	98	L	2046	PM	1
88	17	7	2012	wet	MainTrail	7	Frog	both	Pristimantis	cerasinus	EC_738	0	0	1.057592109	122	NA	NA	19.8	19.8	15.2	0.3	NA	15	NA	leaf	114	L	2003	PM	1
94	21	7	2012	wet	MainTrail	8	Frog	both	Pristimantis	cerasinus	EC_760	0	0		122	R	NA	21.7	21.6	15.5	0.1	NA	150	NA	leaf	118	R	2028	PM	1
88	17	7	2012	wet	MainTrail	10	Frog	both	Pristimantis	cerasinus	EC_741	0	0	0	123	NA	NA	19.4	19.4	33.5	3.1	NA	190	NA	leaf	146	L	2017	PM	1
88	17	7	2012	wet	MainTrail	11	Frog	both	Pristimantis	cerasinus	EC_742	0.248645823	0.248645823		124	NA	NA	19.9	19.9	16.4	0.2	NA	40	NA	leaf	162	R	2025	PM	1
88	17	7	2012	wet	MainTrail	16	Frog	both	Pristimantis	cerasinus	EC_747	0	0	0	125	NA	NA	19.9	20.1	16.3	0.3	NA	5	NA	leaf	349	L	2141	PM	1
91	20	7	2012	wet	MainTrail	2	Frog	both	Pristimantis	cerasinus	EC_750	0	0		130	NA	NA	20.5	20.6	11.5	0.2	NA	15	NA	leaf	35	L	1923	PM	1
91	20	7	2012	wet	MainTrail	3	Frog	both	Pristimantis	cerasinus	EC_751	0	0	0	131	NA	NA	19.4	19.6	18.6	0.5	NA	110	NA	leaf	43	L	1930	PM	1
91	20	7	2012	wet	MainTrail	6	Frog	both	Pristimantis	cerasinus	EC_753	0	0		132	NA	NA	20.5	20.4	22.5	0.9	NA	110	NA	stem	137	R	2017	PM	1
94	21	7	2012	wet	MainTrail	5	Frog	both	Pristimantis	cerasinus	EC_757	0.00100308	0.00100308	0	132	NA	NA	21.2	21.3	21.8	0.5	NA	160	NA	leaf	76	L	1959	PM	1
94	21	7	2012	wet	MainTrail	6	Frog	both	Pristimantis	cerasinus	EC_758	122.6459312	122.6459312	215.836277	133	NA	NA	21.8	21.8	18.8	0.2	NA	150	NA	leaf	84	R	2007	PM	1
94	21	7	2012	wet	MainTrail	7	Frog	both	Pristimantis	cerasinus	EC_759	0.631493106	0.631493106	0.241036378	134	NA	NA	21.1	21.2	19.9	0.5	NA	160	NA	leaf	106	R	2022	PM	1
94	21	7	2012	wet	MainTrail	9	Frog	both	Pristimantis	cerasinus	EC_761	1.248672307	1.248672307	0	135	NA	NA	21.2	21.2	14.9	0.1	NA	140	NA	leaf	124	R	2035	PM	1
94	21	7	2012	wet	MainTrail	15	Frog	both	Pristimantis	cerasinus	EC_764	0.338717178	0.338717178	0	140	NA	NA	21.3	21	26.5	1.4	NA	65	NA	stem	286	L	2136	PM	1
95	22	7	2012	wet	MainTrail	3	Frog	both	Pristimantis	cerasinus	EC_769	0	0		142	NA	NA	21.4	21.5	19.6	0.1	NA	110	NA	leaf	51	R	1922	PM	1
95	22	7	2012	wet	MainTrail	6	Frog	both	Pristimantis	cerasinus	EC_772	0.488525219	0.488525219		143	NA	NA	21	21.2	17.9	0.1	NA	30	NA	leaf	107	L	1955	PM	1
98	23	7	2012	wet	Verrugosa	2	Frog	both	Pristimantis	cerasinus	EC_780	0	0		144	NA	NA	20.7	20.7	33.6	2.8	NA	130	NA	leaf	98	R	1929	PM	1
98	23	7	2012	wet	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_781	0	0		145	NA	NA	20.5	20.5	17.4	0.5	NA	110	NA	leaf	104	R	1931	PM	1
98	23	7	2012	wet	Verrugosa	5	Frog	both	Pristimantis	cerasinus	EC_782	0	0		150	NA	NA	20.5	20.4	20.1	0.4	NA	100	NA	leaf	106	L	1937	PM	1
98	23	7	2012	wet	Verrugosa	9	Frog	both	Pristimantis	cerasinus	EC_786	0	0		151	NA	NA	20.3	20.4	22.8	0.9	NA	50	NA	leaf	189	L	2013	PM	1
98	23	7	2012	wet	Verrugosa	15	Frog	both	Pristimantis	cerasinus	EC_791	0	0		152	NA	NA	20.6	20.7	19.9	0.4	NA	50	NA	leaf	323	L	2052	PM	1
89	22	7	2013	wet	MainTrail	3	Frog	both	Pristimantis	cerasinus	EC_1397	0	0	NA	200	NA	NA	19.9	20	22.3	1.6	NA	1.7	NA	leaf	30	R	1920	PM	1
89	22	7	2013	wet	MainTrail	7	Frog	both	Pristimantis	cerasinus	EC_1400	0	0	NA	201	NA	NA	19	19.1	22.5	1.4	NA	NA	NA	bark	103	L	2007	PM	1
89	22	7	2013	wet	MainTrail	8	Frog	both	Pristimantis	cerasinus	EC_1401	0	0	NA	202	NA	NA	19.9	20	20	1.3	NA	0.3	NA	leaf	125	R	2018	PM	1
90	22	7	2013	wet	Verrugosa	9	Frog	both	Pristimantis	cerasinus	EC_1407	0.49040962	0.49040962	NA	203	NA	NA	20.1	20.2	19.2	1	NA	1.1	NA	leaf	184	R	1959	PM	1
90	22	7	2013	wet	Verrugosa	15	Frog	both	Pristimantis	cerasinus	EC_1410	0.766398683	0.766398683	NA	204	NA	NA	20.5	20.5	20.03	1.5	NA	1.6	NA	leaf	388	R	2043	PM	1
91	22	7	2013	wet	MainTrail	1	Frog	both	Pristimantis	cerasinus	EC_1411	0	0	NA	205	NA	NA	20.1	20.2	20	1.1	NA	1.3	NA	leaf	326	L	2126	PM	1
97	25	7	2013	wet	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_1433	0	0	NA	210	NA	NA	19.9	19.8	30.07	3.2	NA	1.1	NA	leaf	192	L	1941	PM	1
3	26	2	2014	dry	LoopStream	10	Frog	both	Pristimantis	cerasinus	EC_1446	0.382349677	0.382349677	NA	211	NA	NA	19.7	19.8	20.4	1.2	NA	NA	NA	leaf	181	L	2037	PM	1
4	26	2	2014	dry	LoopTrail	10	Frog	both	Pristimantis	cerasinus	EC_1452	0.704	0.704	0	212	NA	NA	19.1	19	20.3	1.2	NA	0.5	NA	leaf	7	L	2226	PM	1
12	28	2	2014	dry	LoopTrail	6	Frog	both	Pristimantis	cerasinus	EC_1472	0.011734923	0.011734923	0	213	NA	NA	20.5	20.3	24.3	1.6	NA	0.4	NA	leaf	214	R	2056	PM	1
22	2	3	2014	dry	MainTrail	3	Frog	both	Pristimantis	cerasinus	EC_1490	0	0	0	214	NA	NA	19.5	19.5	32.5	3.2	NA	1.5	NA	leaf	84	L	2211	PM	1
22	2	3	2014	dry	MainTrail	5	Frog	both	Pristimantis	cerasinus	EC_1491	0	0	0	215	NA	NA	19.6	19.6	22.6	1.1	NA	2	NA	leaf	65	R	2219	PM	1
26	3	3	2014	dry	Verrugosa	11	Frog	both	Pristimantis	cerasinus	EC_1499	0	0	0	220	NA	NA	19.5	19.4	29.2	2.9	NA	0.3	NA	CWD	268	R	1954	PM	1
26	3	3	2014	dry	Verrugosa	13	Frog	both	Pristimantis	cerasinus	EC_1501	0	0	NA	221	NA	NA	19.8	19.8	21.3	1.4	NA	0.3	NA	leaf	282	R	2000	PM	1
32	6	3	2014	dry	Verrugosa	2	Frog	both	Pristimantis	cerasinus	EC_1513	0	0	0	222	NA	NA	20.2	19.9	19.1	1.1	NA	0.6	NA	leaf	110	R	1916	PM	1
40	7	3	2014	dry	MainTrail	3	Frog	both	Pristimantis	cerasinus	EC_1523	0	0	0	223	NA	NA	19.4	19.4	17.3	1.1	NA	2	NA	leaf	255	L	2103	PM	1
67	14	3	2014	dry	LoopTrail	1	Frog	both	Pristimantis	cerasinus	EC_1611	0	0	0	224	NA	NA	20.2	19.9	28.6	3.1	NA	1.5	NA	leaf	152	L	2002	PM	1
67	14	3	2014	dry	LoopTrail	3	Frog	both	Pristimantis	cerasinus	EC_1613	0	0	0.088805426	225	NA	NA	19.7	19.6	22.9	1.2	NA	0.6	NA	leaf	30	L	2020	PM	1
83	30	3	2014	dry	MainTrail	8	Frog	both	Pristimantis	cerasinus	EC_1716	0	0	0	231	NA	F	19.6	19.5	34.4	4.3	NA	1.5	NA	leaf	18	R	2332	PM	1
84	31	3	2014	dry	Verrugosa	2	Frog	both	Pristimantis	cerasinus	EC_1718	0	0	0	232	NA	NA	20.6	20.3	19.2	1.1	NA	0.1	NA	leaf	61	R	1923	PM	1
84	31	3	2014	dry	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_1719	1.360856444	1.360856444	0	233	NA	NA	20.3	20.1	21.1	1.4	NA	1	NA	leaf	105	R	1936	PM	1
87	1	4	2014	dry	Verrugosa	4	Frog	both	Pristimantis	cerasinus	EC_1734	0	0	0	234	NA	F	20.7	20.5	22.9	1.5	NA	0.4	NA	leaf	217	L	1946	PM	1
87	1	4	2014	dry	Verrugosa	5	Frog	both	Pristimantis	cerasinus	EC_1735	0.506286733	0.506286733	0	235	NA	NA	21.1	21.7	16.5	1	NA	1	NA	leaf	335	R	2010	PM	1
89	1	4	2014	dry	MainTrail	5	Frog	both	Pristimantis	cerasinus	EC_1741	0	0	0	300	NA	NA	20.7	20.6	29.9	2.7	NA	1.6	NA	leaf	196	R	2240	PM	1
94	21	7	2012	wet	MainTrail	17	Frog	both	Pristimantis	cerasinus	EC_766	0.453246459	0.453246459	0.627446473	1000	NA	NA	21.2	21.2	19.4	0.3	NA	60	NA	leaf	328	R	2152	PM	1
31	18	2	2013	dry	LoopTrail	4	Frog	both	Pristimantis	cerasinus	EC_890	0	0	NA	1001	NA	NA	NA	NA	15.2	0.8	NA	1.1	NA	leaf	156	L	1957	PM	1
37	20	2	2013	dry	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_898	0	0	NA	1002	NA	NA	20.3	20.4	8.5	0.8	NA	0	NA	leaf	48	R	1917	PM	1
37	20	2	2013	dry	Verrugosa	4	Frog	both	Pristimantis	cerasinus	EC_899	0	0	0	1003	NA	NA	20.1	20.2	18.4	1	NA	0.3	NA	leaf	179	R	1948	PM	1
37	20	2	2013	dry	Verrugosa	5	Frog	both	Pristimantis	cerasinus	EC_900	0	0	0	1004	NA	NA	20	20.1	29.3	2.9	NA	0.5	NA	leaf	246	R	2005	PM	1
38	20	2	2013	dry	MainTrail	2	Frog	both	Pristimantis	cerasinus	EC_902	0	0	0	1005	NA	NA	20.1	20.2	22.4	1.2	NA	1	NA	leaf	222	R	2123	PM	1
39	21	2	2013	dry	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_903	0	0	NA	1010	NA	M	21.2	21.3	NA	NA	amplexus	1	NA	leaf	58	L	1924	PM	1
43	22	2	2013	dry	Verrugosa	2	Frog	both	Pristimantis	cerasinus	EC_912	0	0	0	1010	R	NA	20.7	21	19.8	1	NA	0.8	NA	leaf	62	R	1915	PM	1
87	13	3	2013	dry	Verrugosa	3	Frog	both	Pristimantis	cerasinus	EC_1049	1.099491641	1.099491641	0	1010	R	NA	21.4	21.3	19.8	1.2	NA	1.7	NA	leaf	59	L	1914	PM	1
39	21	2	2013	dry	Verrugosa	4	Frog	both	Pristimantis	cerasinus	EC_904	0	0	NA	1011	NA	F	21.2	21.3	NA	NA	amplexus	1	NA	leaf	58	L	1924	PM	1
40	21	2	2013	dry	MainTrail	1	Frog	both	Pristimantis	cerasinus	EC_906	0	0	0	1012	NA	NA	21.1	21.2	19.5	1.2	NA	1	NA	leaf	365	R	2104	PM	1
48	23	2	2013	dry	LoopTrail	1	Frog	both	Pristimantis	cerasinus	EC_917	0	0	NA	1013	NA	NA	NA	NA	13.6	1	NA	0	0	ground	106	L	2044	PM	1
52	24	2	2013	dry	LoopTrail	3	Frog	both	Pristimantis	cerasinus	EC_924	0	0	0	1014	NA	NA	20.2	20.4	17	0.8	NA	0.3	NA	leaf	336	R	2209	PM	1
52	24	2	2013	dry	LoopTrail	4	Frog	both	Pristimantis	cerasinus	EC_925	0	0	0	1015	NA	NA	20.4	20.5	20.5	1.2	NA	1.5	NA	leaf	67	R	2252	PM	1
55	25	2	2013	dry	LoopTrail	2	Frog	both	Pristimantis	cerasinus	EC_931	0	0	0	1020	NA	NA	12	12	15.1	0.8	NA	1.2	NA	leaf	84	L	2042	PM	1
84	12	3	2013	dry	Verrugosa	7	Frog	both	Pristimantis	cerasinus	EC_1040	0	0	0	1021	NA	NA	21.7	21.8	29.7	2.5	NA	0.8	NA	leaf	311	L	2023	PM	1
85	12	3	2013	dry	MainTrail	6	Frog	both	Pristimantis	cerasinus	EC_1046	0.988094881	0.988094881	0	1022	NA	NA	21.7	21.5	21.8	1.2	NA	0.3	NA	leaf	55	R	2227	PM	1
